Failure Name,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures,hsdes_link,axon_link,Errors
5b6ebaf4,jf04wvaw5119,Test,abe49f03-cde5-4024-b132-650a09106c5d,CXL,5b6ebaf4-2c5c-4c75-ae55-2b469c6b2c90,,https://axonsv.app.intel.com/apps/record-viewer/abe49f03-cde5-4024-b132-650a09106c5d,"['HW.CORR', 'HW.ERR', 'HW']",,,"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None None None None"
06392a2f,ba05wvaw0081,Test,24a3c8d5-68bc-43cf-a761-881c1f2c2dfb,Memory,06392a2f-94a7-4b09-925c-8679ab4bb63e,,https://axonsv.app.intel.com/apps/record-viewer/24a3c8d5-68bc-43cf-a761-881c1f2c2dfb,"['HW.CORR', 'HW.ERR', 'HW']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None None None None None None"
feebfe79,jf04wvaw5179,Test,bc5b86c1-40df-4bca-9a04-9beb77e3657c,PCIe,feebfe79-05d4-46dd-8ba8-fc3b4f8dc890,,https://axonsv.app.intel.com/apps/record-viewer/bc5b86c1-40df-4bca-9a04-9beb77e3657c,"['HW', 'HW.MCE.IIO', 'HW.MCE.CHA', 'HW.CORR', 'HW.MCE.UPI', 'HW.MCE', 'HW.MCE.UBOX', 'HW.ERR']",,,"['COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)'] ['Waiting on write completion or ownership grant from a remote CHA.', '', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', '', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', '', 'Waiting on write completion or ownership grant from a remote CHA.', '', '', '', 'Waiting on write completion or ownership grant from a remote CHA.', '', '', '', '', '', '', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', ''] ['mscod: MCE when MCIP bit is set-Error signaled by the core and logged in Ubox. Check the core for more details.', 'Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x17', 'Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x19'] ['UBOX error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found'] ['corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']"
ae2f0ed8,ba05wvaw0004,Test,14860236-d109-439c-b8d7-a32e75538476,Memory,ae2f0ed8-a3b5-45d1-9be2-dd98c370c58c,,https://axonsv.app.intel.com/apps/record-viewer/14860236-d109-439c-b8d7-a32e75538476,"['HW.CORR', 'HW', 'HW.ERR']",,,"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None None None None"
9a875f50,ba05wvaw0148,Test,0158e4f3-6cac-4d77-bb84-8a33721f317c,Memory,9a875f50-e781-4da9-a6c2-7745fd7080ab,,https://axonsv.app.intel.com/apps/record-viewer/0158e4f3-6cac-4d77-bb84-8a33721f317c,"['HW.CORR', 'HW', 'HW.ERR', 'HW.MCE.IMC']",,,None None None None None None None None None None None None None None
02934055,jf04wvaw5022,RebootStation,f9e9553c-0412-4677-9c93-d31dae3f8e1e,PCIe,02934055-6811-4fcb-99dd-8c68842eaebf,,https://axonsv.app.intel.com/apps/record-viewer/f9e9553c-0412-4677-9c93-d31dae3f8e1e,"['HW', 'HW.CORR', 'HW.ERR']",,,"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None None None None"
7efd629a,ba05wvaw0113,Test,0b6122de-f784-4c63-9b78-785e19bf773d,Memory,7efd629a-4ce7-499e-ae2a-9f2f8ad5703c,,https://axonsv.app.intel.com/apps/record-viewer/0b6122de-f784-4c63-9b78-785e19bf773d,"['HW', 'HW.CORR', 'HW.ERR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.pcode_err: PCI_ERR logged and occurred going to PUNIT', 'msm_global_status_ctrl_reg.peci_err: PCI_ERR logged and sent (maybe) for PECI', 'msm_global_status_ctrl_reg.msm_pmsb_err: Error on PMSB (PCI_ERR logged for PMSB)'] None None None None"
c3755bdd,jf04wvaw5119,Test,874afd77-e31d-45e9-9d95-7beb8af57270,PCIe,c3755bdd-2aa0-43e3-b39a-8beec81a6f24,,https://axonsv.app.intel.com/apps/record-viewer/874afd77-e31d-45e9-9d95-7beb8af57270,"['HW.CORR', 'HW', 'HW.ERR', 'HW.MCE.CHA', 'HW.MCE.IIO', 'HW.MCE.UPI', 'HW.MCE', 'HW.MCE.UBOX']",,,"['COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'COR LL Rx detected CRC error: successful LLR without Phy Reinit', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)', 'mismatch on Tx/Rx flits (this may be ok if traffic was inflight at the time of the capture)'] ['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', '', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', '', 'Waiting on write completion or ownership grant from a remote CHA.', '', ''] ['mscod: MCE when MCIP bit is set-Error signaled by the core and logged in Ubox. Check the core for more details.', 'Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0xb', 'Merge Bank5-UPI signaled an MCA to Ubox; Check mc_status of MCA BANKID:5 and  MCA BANK_INDEX:0x1', 'Merge Bank7-CHA0 signaled an MCA to Ubox; Check mc_status of MCA BANKID:7 and  MCA BANK_INDEX:0x1b'] ['UBOX error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'UPI error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found', 'CHA error found'] ['corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']"
451d66a8,ba05wvaw0081,Test,6e648b4e-d875-4708-ad3b-66099041565e,Reset,451d66a8-f13c-41c4-9d10-560246c569b2,,https://axonsv.app.intel.com/apps/record-viewer/6e648b4e-d875-4708-ad3b-66099041565e,"['HW', 'HW.CORR', 'HW.ERR']",,,"['corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None None None None None None"
28ada06b,jf04wvaw5022,Test,92721d60-8828-4837-a748-4f7366183be3,CXL,28ada06b-a715-42e7-b649-8c3e96530bbe,,https://axonsv.app.intel.com/apps/record-viewer/92721d60-8828-4837-a748-4f7366183be3,"['HW', 'HW.CORR', 'HW.ERR']",,,"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status'] None None None None"
